"","CommonName","ScientificName","Order","Family","MeanLog","SDLog","Median","SD"
"176","Black-necked Stilt","Himantopus mexicanus","Charadriiformes","Recurvirostridae (Stilts and Avocets)",17.5777084990087,2.23826224664459,43042927.9037993,9.37702216919622
"177","Eurasian Kestrel","Falco tinnunculus","Falconiformes","Falconidae (Falcons and Caracaras)",17.6094820304464,2.27645264586427,44432512.8334451,9.74206050268327
"178","Snowy Egret","Egretta thula","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)",17.5331551550285,2.2936057394798,41167314.209606,9.91060840485178
"179","Eastern Meadowlark","Sturnella magna","Passeriformes","Icteridae (Troupials and Allies)",17.5777886468088,1.00217520697315,43046377.8380341,2.72420108952235
"180","Glaucous-winged Gull","Larus glaucescens","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.5987339303464,2.25972667727137,43957505.0263468,9.58047024860586
"181","Little Swift","Apus affinis","Caprimulgiformes","Apodidae (Swifts)",17.5580049899222,2.24084341393357,42203131.8168602,9.401257095832
"182","Lesser Yellowlegs","Tringa flavipes","Charadriiformes","Scolopacidae (Sandpipers and Allies)",17.584745150928,2.24283671633551,43346874.1328135,9.42001533339151
"183","Hoary Redpoll","Acanthis hornemanni","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",17.5441552305153,1.50083906117442,41622657.5878338,4.48545105968171
"184","House Crow","Corvus splendens","Passeriformes","Corvidae (Crows, Jays, and Magpies)",17.5304825657253,2.23504770651824,41057437.7786971,9.34692775093964
"185","Crested Lark","Galerida cristata","Passeriformes","Alaudidae (Larks)",17.5353919458739,2.27534219331846,41259499.9428286,9.73124841106501
"186","Red-rumped Swallow","Cecropis daurica","Passeriformes","Hirundinidae (Swallows)",17.5314813379354,2.19452788688237,41098465.2917274,8.97576248114644
"187","Long-tailed Jaeger","Stercorarius longicaudus","Charadriiformes","Stercorariidae (Skuas and Jaegers)",17.5230520489986,2.29322937936026,40753490.4418891,9.90687914890338
"188","Sooty Shearwater","Ardenna grisea","Procellariiformes","Procellariidae (Shearwaters and Petrels)",17.4993897526506,2.20135646034675,39800488.8423588,9.03726387907372
"189","Baird's Sandpiper","Calidris bairdii","Charadriiformes","Scolopacidae (Sandpipers and Allies)",17.5442608403644,2.28148812062106,41627053.5825498,9.79124011986752
"190","Hudsonian Godwit","Limosa haemastica","Charadriiformes","Scolopacidae (Sandpipers and Allies)",17.530624606385,2.27009781090158,41063270.0184421,9.68034761129599
"191","Long-tailed Duck","Clangula hyemalis","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.4995052253681,2.24177903923939,39805084.9783247,9.41005726606645
"192","Eurasian Moorhen","Gallinula chloropus","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",17.5079345289424,2.27166442224486,40142032.243705,9.69552483897524
"193","Black-crowned Night-Heron","Nycticorax nycticorax","Pelecaniformes","Ardeidae (Herons, Egrets, and Bitterns)",17.4922946543212,2.28468110059998,39519099.8820721,9.82255331814319
"194","Glossy Ibis","Plegadis falcinellus","Pelecaniformes","Threskiornithidae (Ibises and Spoonbills)",17.4955695030863,2.26280952028884,39648731.102985,9.61005090725168
"195","Scaly-breasted Munia","Lonchura punctulata","Passeriformes","Estrildidae (Waxbills and Allies)",17.5015487229775,2.27610967112844,39886509.7416393,9.73871979497778
"196","Spotted Towhee","Pipilo maculatus","Passeriformes","Passerellidae (New World Sparrows)",17.5160834827337,1.66798947258921,40470484.2621296,5.30149826749919
"197","Gray-hooded Gull","Chroicocephalus cirrocephalus","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.4994999717675,2.28991691840124,39804875.8588528,9.87411728964314
"198","Blackpoll Warbler","Setophaga striata","Passeriformes","Parulidae (New World Warblers)",17.4726453308172,1.38997086785455,38750155.6611371,4.01473309350214
"199","Lesser Frigatebird","Fregata ariel","Suliformes","Fregatidae (Frigatebirds)",17.4456427795038,2.28444739527474,37717803.3935279,9.82025800334939
"200","Western Kingbird","Tyrannus verticalis","Passeriformes","Tyrannidae (Tyrant Flycatchers)",17.484292993125,1.04972710266209,39204143.2028224,2.85687137907956
"201","Scissor-tailed Kite","Chelictinia riocourii","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",17.4563794215709,2.21851362472667,38124947.7184256,9.1936554828432
"202","Common Gallinule","Gallinula galeata","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",17.4625064566076,2.27158086830971,38359257.6885557,9.69471477356411
"203","Ruby-throated Hummingbird","Archilochus colubris","Caprimulgiformes","Trochilidae (Hummingbirds)",17.437544863013,1.64409852181541,37413601.1360367,5.17634144411808
"204","Common Chiffchaff","Phylloscopus collybita","Passeriformes","Phylloscopidae (Leaf Warblers)",17.4640792529077,2.27378150429552,38419636.4564289,9.71607280377254
"205","Brambling","Fringilla montifringilla","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",17.4320075981244,2.2290933902964,37207004.6337663,9.29143855147037
"206","Common Bulbul","Pycnonotus barbatus","Passeriformes","Pycnonotidae (Bulbuls)",17.4254341704993,2.24627760453009,36963229.1796031,9.45248438209271
"207","Semipalmated Plover","Charadrius semipalmatus","Charadriiformes","Charadriidae (Plovers and Lapwings)",17.4356046514159,2.20400900465873,37341081.2079755,9.06126744315664
"208","European Bee-eater","Merops apiaster","Coraciiformes","Meropidae (Bee-eaters)",17.4273529684661,2.2045066566016,37034222.2374852,9.06577792273595
"209","Northern Fulmar","Fulmarus glacialis","Procellariiformes","Procellariidae (Shearwaters and Petrels)",17.4394862842632,2.22906758524665,37486307.2500895,9.29119878852982
"210","Bridled Tern","Onychoprion anaethetus","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.473383011173,2.26847610472404,38778751.4357263,9.66466165421853
"211","Great-tailed Grackle","Quiscalus mexicanus","Passeriformes","Icteridae (Troupials and Allies)",17.4206533501419,1.10649019421452,36786936.3689795,3.02372705367206
"212","Eurasian Skylark","Alauda arvensis","Passeriformes","Alaudidae (Larks)",17.4005032652773,2.22489467958924,36053094.7939658,9.25250827461679
"213","Great Kiskadee","Pitangus sulphuratus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",17.4069630247172,2.23870472209327,36286742.9563782,9.38117218936112
"214","Tufted Duck","Aythya fuligula","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.3643794650376,1.88737577608745,34773962.6516231,6.60202074785047
"215","Warbling Vireo","Vireo gilvus","Passeriformes","Vireonidae (Vireos, Shrike-Babblers, and Erpornis)",17.4004664456508,0.952617314213482,36051767.3569191,2.5924861381779
"216","Red-bellied Woodpecker","Melanerpes carolinus","Piciformes","Picidae (Woodpeckers)",17.3841618048844,1.26303071169684,35468722.3274454,3.53612223074677
"217","Common Ringed Plover","Charadrius hiaticula","Charadriiformes","Charadriidae (Plovers and Lapwings)",17.3959795915578,2.11192608576039,35890370.6894116,8.26414341422975
"218","Common Merganser","Mergus merganser","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.3744047226422,2.2821312617269,35124333.9317853,9.79753929427771
"219","Gray-backed Tern","Onychoprion lunatus","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.3638111656172,2.27635117264942,34754206.2431121,9.74107199463913
"220","Tropical Kingbird","Tyrannus melancholicus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",17.3669390445697,2.25812105037491,34863083.3818188,9.56509993069394
"221","Fieldfare","Turdus pilaris","Passeriformes","Turdidae (Thrushes and Allies)",17.3719506826426,2.24929511467254,35038243.0897463,9.48105042707692
"222","Common Buzzard","Buteo buteo","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",17.350606718965,2.17892450086858,34298312.7157301,8.83679717844377
"223","Common Snipe","Gallinago gallinago","Charadriiformes","Scolopacidae (Sandpipers and Allies)",17.3225834544265,2.3006016119934,33350504.3925676,9.98018484797867
"224","Ferruginous Duck","Aythya nyroca","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.3431711393479,2.23933142454626,34044230.6750578,9.38705323562472
"225","Northern Gannet","Morus bassanus","Suliformes","Sulidae (Boobies and Gannets)",17.3547120032154,2.2158528192513,34439406.4555342,9.16922547016504
"226","Golden-crowned Sparrow","Zonotrichia atricapilla","Passeriformes","Passerellidae (New World Sparrows)",17.3474330238984,2.1881477837424,34189632.8794234,8.91867848528444
"227","Village Weaver","Ploceus cucullatus","Passeriformes","Ploceidae (Weavers and Allies)",17.3454996402696,2.23101069984911,34123595.0617288,9.30927020430006
"228","Redwing","Turdus iliacus","Passeriformes","Turdidae (Thrushes and Allies)",17.3405408951403,2.2521533795928,33954803.6934804,9.50818854641131
"229","Black Skimmer","Rynchops niger","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.3632026325563,2.24430031455072,34733063.5932607,9.43381254534508
"230","Eared Grebe","Podiceps nigricollis","Podicipediformes","Podicipedidae (Grebes)",17.3286975879371,2.20590103200556,33555038.4662188,9.07842783780482
"231","Caspian Tern","Hydroprogne caspia","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.3445487704559,2.28839870569683,34091163.3868427,9.85913765334354
"232","Parasitic Jaeger","Stercorarius parasiticus","Charadriiformes","Stercorariidae (Skuas and Jaegers)",17.3623778978691,2.33008695084127,34704429.84017,10.2788352475603
"233","Short-tailed Shearwater","Ardenna tenuirostris","Procellariiformes","Procellariidae (Shearwaters and Petrels)",17.3411623214974,2.21962301569605,33975910.6609765,9.20386050084221
"234","Yellow-browed Warbler","Phylloscopus inornatus","Passeriformes","Phylloscopidae (Leaf Warblers)",17.3292069618869,2.27868747637091,33572134.8825647,9.76385670302722
"235","King Penguin","Aptenodytes patagonicus","Sphenisciformes","Spheniscidae (Penguins)",17.3411508648724,2.20627803115096,33975521.4139392,9.08185104257335
"236","Blackburnian Warbler","Setophaga fusca","Passeriformes","Parulidae (New World Warblers)",17.3440768045045,2.03187659401089,34075077.3148205,7.62838832293223
"237","Spotted Dove","Streptopelia chinensis","Columbiformes","Columbidae (Pigeons and Doves)",17.3400484191666,2.32005801175924,33938085.8853665,10.176264631964
"238","Blue-winged Teal","Spatula discors","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.3827705540705,2.23900121954685,35419410.7489825,9.38395409542055
"239","American Wigeon","Mareca americana","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.3219929100748,2.18679968656685,33330815.2548007,8.90666334061974
"240","Little Tern","Sternula albifrons","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.3115554661771,2.26804411771613,32984735.9738774,9.66048754759293
"241","Great Black-backed Gull","Larus marinus","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.371011660354,2.26065450343569,35005356.8414083,9.58936338457312
"242","Wilson's Storm-Petrel","Oceanites oceanicus","Procellariiformes","Oceanitidae (Southern Storm-Petrels)",17.3593641396179,2.28263535307744,34599996.5258121,9.80247939411871
"243","Eurasian Magpie","Pica pica","Passeriformes","Corvidae (Crows, Jays, and Magpies)",17.3143856180096,2.24064156313099,33078220.0094468,9.39935963605034
"244","Pied Avocet","Recurvirostra avosetta","Charadriiformes","Recurvirostridae (Stilts and Avocets)",17.2933259370395,2.22803520556317,32388887.2895557,9.281611693278
"245","Red Crossbill","Loxia curvirostra","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",17.2889661408793,1.0370731583034,32247985.7173679,2.82094845031688
"246","Eastern Towhee","Pipilo erythrophthalmus","Passeriformes","Passerellidae (New World Sparrows)",17.3155697001045,1.09050799601292,33117410.5353138,2.97578537576875
"247","Orchard Oriole","Icterus spurius","Passeriformes","Icteridae (Troupials and Allies)",17.3094294769175,1.5596776359656,32914685.2693732,4.75728741956069
"248","Eurasian Oystercatcher","Haematopus ostralegus","Charadriiformes","Haematopodidae (Oystercatchers)",17.3295701771883,1.91498381642379,33584331.0104295,6.78682896094683
"249","Wilson's Phalarope","Phalaropus tricolor","Charadriiformes","Scolopacidae (Sandpipers and Allies)",17.3415655948001,2.20339151132477,33989615.0017929,9.05567389807938
"250","Common Crane","Grus grus","Gruiformes","Gruidae (Cranes)",17.2867402951717,2.22896489924742,32176286.5020774,9.29024476148166
"251","Hooded Crow","Corvus cornix","Passeriformes","Corvidae (Crows, Jays, and Magpies)",17.2999413637988,2.2348875244851,32603863.8982219,9.34543066095553
"252","Greater Short-toed Lark","Calandrella brachydactyla","Passeriformes","Alaudidae (Larks)",17.3240143878907,2.25846726377653,33398260.9053986,9.56841206979819
"253","Black Swan","Cygnus atratus","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.2968700592745,2.25229909462685,32503881.1208951,9.50957413337703
"254","Little Ringed Plover","Charadrius dubius","Charadriiformes","Charadriidae (Plovers and Lapwings)",17.3436948024053,2.31410216166555,34062063.0496525,10.1158364545118
"255","Sanderling","Calidris alba","Charadriiformes","Scolopacidae (Sandpipers and Allies)",17.2583653671645,2.11980285357148,31276118.1902877,8.32949519557779
"256","American Flamingo","Phoenicopterus ruber","Phoenicopteriformes","Phoenicopteridae (Flamingos)",17.2773453885917,2.29860666099852,31875408.8679916,9.96029471480427
"257","Rufous-collared Sparrow","Zonotrichia capensis","Passeriformes","Passerellidae (New World Sparrows)",17.2833983589811,2.20965279104961,32068934.8867771,9.11255188412413
"258","Ruddy Ground-Dove","Columbina talpacoti","Columbiformes","Columbidae (Pigeons and Doves)",17.2904790901315,2.31380998374633,32296812.2099351,10.1128812622074
"259","Yellow-legged Gull","Larus michahellis","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.2969405111905,2.2732744983893,32506171.1622638,9.71114794604722
"260","Bonaparte's Gull","Chroicocephalus philadelphia","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.2439460011061,2.18515554626053,30828372.2573165,8.89203156806612
"261","South Polar Skua","Stercorarius maccormicki","Charadriiformes","Stercorariidae (Skuas and Jaegers)",17.2676570467005,2.30110060620646,31568080.1656485,9.985166145179
"262","Red-breasted Merganser","Mergus serrator","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.2341378016377,2.13714811532643,30527479.4534229,8.47523274415355
"263","Yellow-bellied Flycatcher","Empidonax flaviventris","Passeriformes","Tyrannidae (Tyrant Flycatchers)",17.194061687368,2.22827801233155,29328247.4796948,9.28386560504005
"264","Double-crested Cormorant","Phalacrocorax auritus","Suliformes","Phalacrocoracidae (Cormorants and Shags)",17.199700821853,2.17998835637196,29494100.6059754,8.84620325622095
"265","Bluethroat","Luscinia svecica","Passeriformes","Muscicapidae (Old World Flycatchers)",17.2483935999253,2.28158299530355,30965789.8520087,9.79216910473301
"266","Black Scoter","Melanitta americana","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.2184835917695,2.25960694186747,30053316.8864059,9.57932319580388
"267","Thick-billed Murre","Uria lomvia","Charadriiformes","Alcidae (Auks, Murres, and Puffins)",17.2218022242424,2.28648697300828,30153218.4763844,9.84030762233849
"268","Gray Kingbird","Tyrannus dominicensis","Passeriformes","Tyrannidae (Tyrant Flycatchers)",17.2450725139002,2.17547770177067,30863120.3815156,8.80639094609098
"269","Red-billed Tropicbird","Phaethon aethereus","Phaethontiformes","Phaethontidae (Tropicbirds)",17.2413297849532,2.30297538878308,30747823.9836409,10.0039037196435
"270","Barnacle Goose","Branta leucopsis","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",17.2473722003217,2.27212974547942,30934177.553672,9.70003744178202
"271","Red-breasted Nuthatch","Sitta canadensis","Passeriformes","Sittidae (Nuthatches)",17.186099031246,0.96783011664735,29095644.0299878,2.63222663333781
"272","Gull-billed Tern","Gelochelidon nilotica","Charadriiformes","Laridae (Gulls, Terns, and Skimmers)",17.1805403020541,2.27602652474183,28934357.9123927,9.73791008927917
